frame,timestamp,confidence,success,pose_Tx,pose_Ty,pose_Tz,pose_Rx,pose_Ry,pose_Rz,gaze_0_x,gaze_0_y,gaze_0_z,gaze_1_x,gaze_1_y,gaze_1_z,gaze_angle_x,gaze_angle_y,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,AU01_c,AU02_c,AU04_c,AU05_c,AU06_c,AU07_c,AU09_c,AU10_c,AU12_c,AU14_c,AU15_c,AU17_c,AU20_c,AU23_c,AU25_c,AU26_c,AU28_c,AU45_c
12819,427.267,0.93,1,185.7,24.9,576.5,0.087,-0.5379999999999999,-0.23399999999999999,0.353527,0.032591,-0.9348559999999999,0.22135100000000002,0.0839,-0.971578,0.293,0.061,0.89,0.0,1.19,0.65,0.0,1.28,0.0,1.42,0.0,0.0,1.57,2.69,0.22,0.0,0.75,1.28,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
12820,427.3,0.93,1,185.7,26.1,574.8,0.087,-0.535,-0.235,0.290808,0.074173,-0.953902,0.24216999999999997,0.091054,-0.965952,0.271,0.086,0.97,0.0,1.19,0.65,0.0,1.33,0.0,1.35,0.0,0.0,1.65,2.52,0.41,0.03,0.66,1.09,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
12821,427.333,0.93,1,186.2,27.5,574.4,0.086,-0.539,-0.23399999999999999,0.33721799999999996,0.021153,-0.9411889999999999,0.22933499999999998,0.082625,-0.969834,0.28800000000000003,0.054000000000000006,0.91,0.0,1.08,0.77,0.01,1.37,0.0,1.19,0.0,0.0,1.47,2.55,0.55,0.02,0.73,0.82,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
12822,427.36699999999996,0.93,1,186.2,28.7,572.4,0.085,-0.528,-0.23399999999999999,0.28089200000000003,0.07368200000000001,-0.956907,0.229942,0.090099,-0.969025,0.259,0.085,0.89,0.0,1.04,0.92,0.03,1.44,0.0,1.18,0.0,0.0,1.43,2.64,0.49,0.02,0.77,0.78,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
12823,427.4,0.93,1,186.6,29.9,571.6,0.081,-0.526,-0.237,0.30452399999999996,0.07197,-0.949782,0.196671,0.078277,-0.97734,0.254,0.078,0.78,0.0,0.95,1.02,0.07,1.46,0.0,1.07,0.0,0.0,1.47,2.7,0.72,0.0,0.89,0.69,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
12824,427.43300000000005,0.93,1,187.5,31.2,572.1,0.073,-0.527,-0.23800000000000002,0.341792,0.013701,-0.9396760000000001,0.236418,0.054921000000000005,-0.9700979999999999,0.294,0.036000000000000004,0.72,0.0,0.9,1.0,0.08,1.57,0.0,1.02,0.0,0.0,1.66,2.58,0.97,0.0,0.68,0.76,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
12825,427.467,0.93,1,187.5,32.3,568.7,0.075,-0.5379999999999999,-0.237,0.35323899999999997,0.008833,-0.935491,0.257373,0.065046,-0.9641200000000001,0.311,0.039,0.69,0.0,0.88,0.69,0.13,1.66,0.0,0.98,0.0,0.0,1.47,2.53,1.21,0.05,0.51,0.82,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
12826,427.5,0.93,1,188.4,33.7,567.8,0.078,-0.529,-0.239,0.337418,0.028068,-0.9409360000000001,0.241794,0.07699500000000001,-0.967268,0.295,0.055,0.79,0.0,0.99,0.65,0.12,1.79,0.0,1.11,0.0,0.0,1.26,2.37,1.16,0.1,0.32,0.91,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
12827,427.533,0.93,1,189.1,35.1,565.8,0.08,-0.525,-0.24,0.285357,0.102363,-0.952939,0.23752399999999999,0.079881,-0.968092,0.266,0.095,0.79,0.0,1.06,0.62,0.12,1.75,0.0,1.22,0.0,0.0,1.32,2.4,1.11,0.11,0.35,0.84,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
12828,427.56699999999995,0.93,1,190.6,36.6,565.9,0.078,-0.522,-0.242,0.288556,0.091413,-0.953089,0.22766999999999998,0.085694,-0.96996,0.262,0.092,0.91,0.0,1.15,0.89,0.05,1.71,0.0,1.28,0.0,0.0,1.66,2.34,0.92,0.1,0.49,0.61,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
12829,427.6,0.93,1,192.2,37.8,565.3,0.07400000000000001,-0.518,-0.244,0.357,0.039113,-0.933285,0.21068800000000001,0.0797,-0.974299,0.289,0.062,0.91,0.0,1.11,1.17,0.02,1.63,0.0,1.3,0.0,0.0,1.67,2.42,0.54,0.1,0.57,0.37,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
12830,427.63300000000004,0.93,1,193.2,38.8,563.7,0.077,-0.522,-0.24600000000000002,0.290752,0.074039,-0.95393,0.21864,0.058503,-0.97405,0.258,0.069,1.0,0.0,1.11,1.28,0.0,1.58,0.0,1.28,0.0,0.0,1.56,2.31,0.17,0.24,0.51,0.39,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
12831,427.667,0.93,1,193.8,39.3,560.6,0.07200000000000001,-0.537,-0.24600000000000002,0.283248,0.047711,-0.957859,0.20135999999999998,0.058901999999999996,-0.9777450000000001,0.245,0.055,0.88,0.0,1.01,1.11,0.0,1.6,0.0,1.15,0.0,0.0,1.4,2.35,0.0,0.21,0.29,0.54,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
12832,427.7,0.93,1,194.6,40.0,559.2,0.068,-0.54,-0.245,0.30687,-0.0005690000000000001,-0.951751,0.203239,0.058460000000000005,-0.977382,0.259,0.03,0.63,0.0,0.84,0.75,0.0,1.55,0.0,1.09,0.0,0.0,1.59,2.51,0.18,0.16,0.15,0.82,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
12833,427.733,0.93,1,195.1,40.8,557.4,0.071,-0.5379999999999999,-0.245,0.296455,-0.001485,-0.955046,0.204821,0.058647000000000005,-0.9770409999999999,0.254,0.03,0.44,0.0,0.67,0.51,0.05,1.59,0.0,1.04,0.0,0.0,1.8,2.7,0.43,0.01,0.08,0.81,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
12834,427.767,0.93,1,194.9,41.5,553.8,0.071,-0.539,-0.24600000000000002,0.250055,0.071902,-0.965558,0.203041,0.079776,-0.975915,0.22899999999999998,0.078,0.24,0.0,0.57,0.35,0.1,1.67,0.0,1.12,0.0,0.0,1.85,2.74,0.69,0.02,0.08,0.7,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
12835,427.8,0.93,1,195.5,43.1,552.8,0.077,-0.539,-0.25,0.254999,0.082852,-0.963385,0.218005,0.09162999999999999,-0.9716370000000001,0.24,0.09,0.13,0.0,0.7,0.33,0.19,1.76,0.0,1.15,0.0,0.0,2.18,2.71,0.93,0.01,0.04,0.53,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
12836,427.833,0.93,1,195.6,44.4,549.7,0.087,-0.54,-0.253,0.277422,0.073611,-0.957924,0.233463,0.108769,-0.9662629999999999,0.26,0.095,0.03,0.0,0.95,0.44,0.24,1.85,0.0,1.34,0.0,0.0,2.27,2.96,1.07,0.01,0.04,0.58,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
12837,427.86699999999996,0.93,1,196.1,45.8,547.3,0.09699999999999999,-0.5429999999999999,-0.26,0.296031,0.059916,-0.953297,0.248678,0.115168,-0.961715,0.27699999999999997,0.091,0.0,0.0,1.16,0.78,0.29,1.8,0.0,1.49,0.0,0.0,3.0,3.05,1.19,0.0,0.22,0.61,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
12838,427.9,0.93,1,197.4,47.5,546.6,0.095,-0.5429999999999999,-0.264,0.32121900000000003,0.051346,-0.9456120000000001,0.24873299999999998,0.10510499999999999,-0.962852,0.29,0.08199999999999999,0.0,0.0,1.16,0.88,0.32,1.79,0.0,1.65,0.0,0.0,2.95,2.93,1.02,0.0,0.39,0.8,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
12839,427.93300000000005,0.93,1,198.4,49.0,544.5,0.085,-0.544,-0.271,0.34736100000000003,0.08938099999999999,-0.9334620000000001,0.251106,0.094863,-0.9633,0.306,0.09699999999999999,0.0,0.0,1.05,0.97,0.36,1.57,0.0,1.72,0.0,0.0,2.93,2.49,0.97,0.0,0.51,0.82,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
12840,427.967,0.93,1,198.6,50.4,540.6,0.08800000000000001,-0.528,-0.276,0.39278,0.119477,-0.9118379999999999,0.22820300000000002,0.10968699999999999,-0.9674149999999999,0.319,0.121,0.0,0.0,1.13,0.71,0.42,1.61,0.0,1.66,0.0,0.0,1.97,2.28,0.91,0.0,0.34,0.88,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
12841,428.0,0.93,1,198.8,52.2,536.9,0.1,-0.518,-0.28300000000000003,0.33119299999999996,0.240686,-0.912349,0.198768,0.146707,-0.9690040000000001,0.275,0.203,0.0,0.0,1.32,0.62,0.41,1.65,0.0,1.59,0.0,0.0,1.9,2.16,1.15,0.0,0.16,0.54,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
12842,428.033,0.93,1,195.2,54.3,527.1,0.10099999999999999,-0.507,-0.27899999999999997,0.358043,0.222766,-0.906742,0.208763,0.151558,-0.966151,0.294,0.19699999999999998,0.17,0.0,1.42,0.35,0.44,1.51,0.0,1.49,0.0,0.0,1.43,1.87,0.85,0.0,0.22,0.27,0.15,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
12843,428.06699999999995,0.93,1,182.2,55.2,497.5,0.162,-0.484,-0.257,0.334931,0.299982,-0.893214,0.274903,0.20106,-0.940214,0.321,0.267,0.3,0.0,1.37,0.18,0.34,1.79,0.0,1.29,0.0,0.07,1.15,1.22,0.52,0.0,0.29,0.03,0.39,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
12844,428.1,0.93,1,174.1,60.5,488.5,0.201,-0.426,-0.22399999999999998,0.29451700000000003,0.26579200000000003,-0.91794,0.247996,0.22852399999999998,-0.941422,0.284,0.26,0.39,0.0,1.32,0.04,0.22,2.02,0.0,0.96,0.0,0.37,0.54,0.58,0.03,0.0,0.46,0.0,0.39,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12845,428.13300000000004,0.93,1,165.0,66.4,481.5,0.22699999999999998,-0.364,-0.191,0.315445,0.221146,-0.922816,0.177066,0.266588,-0.947406,0.257,0.255,0.3,0.0,1.38,0.0,0.06,2.92,0.0,0.62,0.0,0.84,0.5,0.15,0.0,0.0,0.32,0.0,0.23,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12846,428.167,0.93,1,156.5,71.7,475.4,0.249,-0.305,-0.16399999999999998,0.280998,0.22225,-0.9336190000000001,0.09746,0.270381,-0.957808,0.19699999999999998,0.255,0.23,0.0,1.54,0.07,0.06,3.14,0.09,0.6,0.0,1.35,0.78,0.18,0.0,0.0,0.32,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12847,428.2,0.98,1,146.3,73.6,461.5,0.263,-0.23600000000000002,-0.156,0.11399200000000001,0.313237,-0.942809,0.030912000000000002,0.330372,-0.9433440000000001,0.077,0.32899999999999996,0.17,0.0,1.87,0.12,0.32,3.29,0.18,0.89,0.04,1.7,0.8,0.26,0.0,0.0,0.3,0.0,0.03,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12848,428.233,0.98,1,140.1,74.8,452.1,0.245,-0.203,-0.133,0.15264,0.345674,-0.9258569999999999,-0.070788,0.332494,-0.9404450000000001,0.044000000000000004,0.349,0.18,0.0,2.29,0.13,0.54,3.15,0.3,1.21,0.11,1.9,0.7,0.51,0.0,0.0,0.37,0.0,0.03,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12849,428.267,0.98,1,136.7,75.9,447.0,0.24,-0.18600000000000003,-0.124,0.127962,0.346389,-0.929323,-0.083479,0.30999,-0.947068,0.024,0.337,0.16,0.0,2.45,0.06,0.66,3.05,0.36,1.32,0.14,1.93,0.66,0.62,0.0,0.0,0.3,0.0,0.03,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12850,428.3,0.98,1,134.3,77.2,443.8,0.235,-0.17800000000000002,-0.113,0.12659600000000001,0.355756,-0.9259649999999999,-0.079398,0.340769,-0.936788,0.025,0.358,0.26,0.0,2.33,0.01,0.51,2.95,0.33,1.2,0.18,1.77,0.65,0.71,0.0,0.0,0.29,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12851,428.333,0.98,1,131.3,78.7,441.0,0.237,-0.163,-0.10300000000000001,0.111047,0.323914,-0.9395469999999999,-0.077311,0.296984,-0.9517479999999999,0.018000000000000002,0.317,0.18,0.0,2.09,0.0,0.51,2.95,0.32,1.09,0.21,1.68,0.69,0.8,0.0,0.0,0.28,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12852,428.36699999999996,0.98,1,127.7,79.4,435.6,0.239,-0.14400000000000002,-0.09300000000000001,0.11417100000000001,0.346565,-0.931052,-0.097821,0.32761,-0.939736,0.009000000000000001,0.34600000000000003,0.13,0.0,1.95,0.0,0.53,2.78,0.42,1.09,0.29,1.65,0.56,0.85,0.0,0.0,0.35,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12853,428.4,0.98,1,124.2,80.5,431.7,0.23800000000000002,-0.127,-0.076,0.09578099999999999,0.343353,-0.9343100000000001,-0.106065,0.340192,-0.9343549999999999,-0.006,0.35100000000000003,0.07,0.0,1.86,0.0,0.62,2.62,0.58,1.17,0.31,1.62,0.49,0.83,0.0,0.03,0.34,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
12854,428.43300000000005,0.98,1,121.2,82.1,428.3,0.23800000000000002,-0.125,-0.054000000000000006,0.113078,0.346339,-0.93127,-0.12334400000000001,0.35462899999999997,-0.9268360000000001,-0.006,0.361,0.21,0.0,1.73,0.0,0.54,2.49,0.66,1.08,0.26,1.45,0.43,0.69,0.0,0.24,0.41,0.02,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
12855,428.467,0.98,1,119.3,84.2,428.1,0.21899999999999997,-0.122,-0.025,0.116003,0.33311599999999997,-0.935723,-0.145699,0.328993,-0.933025,-0.016,0.341,0.47,0.0,1.65,0.0,0.5,2.6,0.56,0.98,0.25,1.18,0.53,0.72,0.0,0.45,0.44,0.11,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
12856,428.5,0.98,1,117.6,85.9,427.8,0.21,-0.111,-0.01,0.093731,0.328368,-0.939888,-0.154836,0.32415,-0.933248,-0.033,0.335,0.65,0.0,1.57,0.0,0.44,2.64,0.51,0.81,0.24,0.95,0.6,0.69,0.0,0.68,0.45,0.11,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
12857,428.533,0.98,1,115.5,86.6,424.3,0.21100000000000002,-0.1,-0.004,0.13511900000000002,0.293944,-0.946224,-0.17061400000000002,0.312832,-0.934359,-0.019,0.312,0.72,0.0,1.47,0.0,0.47,2.72,0.48,0.81,0.25,0.84,0.55,0.73,0.0,0.73,0.47,0.09,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
12858,428.56699999999995,0.98,1,113.7,87.7,422.4,0.20800000000000002,-0.094,-0.002,0.122242,0.30236999999999997,-0.94532,-0.18071900000000002,0.310462,-0.933249,-0.031,0.315,0.71,0.0,1.37,0.0,0.44,2.76,0.49,0.78,0.2,0.75,0.45,0.63,0.0,0.81,0.54,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
12859,428.6,0.98,1,112.2,89.0,421.7,0.21,-0.09,-0.003,0.124053,0.296066,-0.9470780000000001,-0.175152,0.315815,-0.932514,-0.027000000000000003,0.315,0.73,0.0,1.34,0.0,0.47,2.93,0.47,0.77,0.14,0.78,0.52,0.72,0.0,0.82,0.55,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
12860,428.63300000000004,0.98,1,110.3,90.1,419.9,0.207,-0.085,-0.003,0.129281,0.289389,-0.948441,-0.168167,0.31868,-0.932825,-0.021,0.313,0.74,0.0,1.22,0.0,0.51,2.95,0.42,0.73,0.2,0.79,0.58,0.78,0.0,0.78,0.65,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
12861,428.667,0.98,1,108.4,91.2,418.3,0.203,-0.077,-0.002,0.125642,0.293833,-0.9475629999999999,-0.168544,0.31948899999999997,-0.932481,-0.023,0.315,0.76,0.0,1.2,0.0,0.6,2.87,0.38,0.64,0.27,0.78,0.64,0.78,0.0,0.72,0.7,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
12862,428.7,0.98,1,106.4,92.1,415.6,0.196,-0.068,-0.002,0.108027,0.29004800000000003,-0.950895,-0.173567,0.312456,-0.933941,-0.035,0.309,0.86,0.04,1.08,0.0,0.64,2.69,0.34,0.63,0.36,0.79,0.6,0.76,0.0,0.67,0.79,0.02,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
12863,428.733,0.98,1,105.1,93.3,414.2,0.193,-0.062,0.001,0.090509,0.283087,-0.9548139999999999,-0.17081,0.3101,-0.935234,-0.042,0.304,0.91,0.12,1.14,0.0,0.61,2.57,0.28,0.68,0.4,0.8,0.68,0.7,0.0,0.66,0.79,0.04,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
12864,428.767,0.98,1,103.9,94.6,412.7,0.19,-0.055,0.003,0.09991,0.27966799999999997,-0.9548840000000001,-0.177493,0.311053,-0.9336709999999999,-0.040999999999999995,0.303,0.89,0.12,0.93,0.0,0.61,2.52,0.25,0.79,0.38,0.84,0.71,0.77,0.0,0.64,0.81,0.06,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
12865,428.8,0.98,1,102.8,95.6,411.2,0.18,-0.048,0.005,0.10556700000000001,0.263008,-0.959001,-0.170909,0.308066,-0.9358879999999999,-0.034,0.293,0.67,0.07,0.72,0.0,0.63,2.56,0.2,0.89,0.38,0.77,0.72,0.76,0.0,0.61,0.95,0.05,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
12866,428.833,0.98,1,101.6,96.3,408.9,0.172,-0.040999999999999995,0.008,0.084593,0.270306,-0.959051,-0.16808900000000002,0.29673299999999997,-0.940051,-0.044000000000000004,0.29,0.65,0.0,0.64,0.0,0.73,2.53,0.19,0.98,0.4,0.74,0.71,0.86,0.0,0.53,1.08,0.04,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
12867,428.86699999999996,0.98,1,100.3,97.0,407.1,0.166,-0.035,0.011000000000000001,0.079424,0.268567,-0.959981,-0.166268,0.291421,-0.942034,-0.046,0.28600000000000003,0.6,0.16,0.71,0.0,0.8,2.47,0.2,1.04,0.47,0.78,0.82,0.92,0.05,0.43,1.34,0.08,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
12868,428.9,0.98,1,98.9,97.8,405.6,0.153,-0.026000000000000002,0.013999999999999999,0.074311,0.264992,-0.961383,-0.173561,0.284263,-0.9429059999999999,-0.052000000000000005,0.281,0.67,0.23,0.8,0.0,0.86,2.6,0.23,1.07,0.55,0.82,0.88,1.04,0.05,0.36,1.47,0.12,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
12869,428.93300000000005,0.98,1,97.2,98.5,403.5,0.141,-0.013000000000000001,0.015,0.088646,0.246004,-0.9652069999999999,-0.177216,0.281004,-0.943203,-0.046,0.26899999999999996,0.63,0.39,0.71,0.0,0.92,2.77,0.27,1.22,0.61,0.81,0.92,1.07,0.09,0.34,1.65,0.24,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
12870,428.967,0.98,1,95.1,99.4,400.9,0.131,0.004,0.017,0.064233,0.25535599999999997,-0.9647110000000001,-0.20619,0.276094,-0.9387530000000001,-0.07400000000000001,0.272,0.57,0.23,0.65,0.0,1.03,2.95,0.2,1.41,0.67,0.76,0.93,1.06,0.04,0.33,1.67,0.34,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
12871,429.0,0.98,1,92.6,100.4,397.6,0.11699999999999999,0.02,0.015,0.005898,0.23405,-0.9722069999999999,-0.227332,0.26814499999999997,-0.9361719999999999,-0.11599999999999999,0.257,0.51,0.16,0.64,0.0,1.2,3.06,0.22,1.53,0.71,0.75,0.82,0.97,0.05,0.29,1.84,0.45,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
12872,429.033,0.98,1,89.1,102.0,395.6,0.131,0.042,0.017,0.001604,0.247831,-0.968802,-0.248265,0.282302,-0.926645,-0.129,0.273,0.54,0.07,0.7,0.0,1.32,3.04,0.28,1.62,0.73,0.8,0.82,0.99,0.01,0.23,1.93,0.48,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
12873,429.06699999999995,0.98,1,85.6,102.9,392.0,0.154,0.049,0.025,0.012475,0.264142,-0.964403,-0.24856399999999998,0.297006,-0.921956,-0.125,0.289,0.65,0.09,0.84,0.0,1.36,2.96,0.45,1.72,0.77,0.8,0.88,1.06,0.01,0.14,2.01,0.37,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
12874,429.1,0.98,1,82.7,103.7,388.4,0.165,0.055,0.027000000000000003,0.007331,0.258714,-0.9659260000000001,-0.271565,0.29696,-0.91546,-0.14,0.287,0.62,0.09,0.96,0.0,1.43,2.8,0.55,1.94,0.83,0.81,1.01,1.1,0.0,0.06,2.0,0.31,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
12875,429.13300000000004,0.98,1,80.6,105.6,387.5,0.158,0.06,0.027000000000000003,0.010873,0.262633,-0.964834,-0.260333,0.298523,-0.9182110000000001,-0.132,0.29,0.44,0.02,0.87,0.0,1.49,2.7,0.51,2.16,0.94,0.77,1.02,1.05,0.0,0.0,1.96,0.3,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
12876,429.167,0.98,1,78.5,107.1,385.5,0.152,0.063,0.026000000000000002,-0.001048,0.25949099999999997,-0.9657450000000001,-0.259211,0.29194899999999996,-0.920639,-0.13699999999999998,0.284,0.18,0.0,0.59,0.0,1.57,2.85,0.46,2.28,0.99,0.81,0.97,1.0,0.08,0.0,2.03,0.41,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
