frame,timestamp,confidence,success,pose_Tx,pose_Ty,pose_Tz,pose_Rx,pose_Ry,pose_Rz,gaze_0_x,gaze_0_y,gaze_0_z,gaze_1_x,gaze_1_y,gaze_1_z,gaze_angle_x,gaze_angle_y,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,AU01_c,AU02_c,AU04_c,AU05_c,AU06_c,AU07_c,AU09_c,AU10_c,AU12_c,AU14_c,AU15_c,AU17_c,AU20_c,AU23_c,AU25_c,AU26_c,AU28_c,AU45_c
11120,370.63300000000004,0.03,0,22.5,56.4,341.1,1.095,0.401,-0.278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11121,370.667,0.03,0,23.6,55.8,338.0,1.0979999999999999,0.397,-0.28800000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11122,370.7,0.03,0,24.5,55.2,332.7,1.087,0.373,-0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11123,370.733,0.03,0,26.3,55.1,333.3,1.082,0.355,-0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11124,370.767,0.03,0,28.2,55.6,339.7,1.073,0.35200000000000004,-0.299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11125,370.8,0.03,0,30.4,55.4,344.3,1.045,0.354,-0.299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.67,1.67,0.42,1.44,0.0,0.0,0.0,0.0,0.45,0.19,0.02,0.06,0.0,0.23,0.0,1.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11126,370.833,0.47,0,31.2,54.6,345.4,1.034,0.364,-0.302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.67,1.67,0.42,1.44,0.0,0.0,0.0,0.0,0.45,0.19,0.02,0.06,0.0,0.23,0.0,1.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11127,370.86699999999996,0.28,0,32.3,54.4,351.2,1.002,0.364,-0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.67,1.67,0.42,1.44,0.0,0.0,0.0,0.0,0.45,0.19,0.02,0.06,0.0,0.23,0.0,1.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11128,370.9,0.03,0,33.8,53.8,357.9,0.983,0.381,-0.303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11129,370.93300000000005,0.43,0,34.3,53.7,357.3,0.988,0.402,-0.309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11130,370.967,0.43,0,34.5,53.0,356.1,0.9790000000000001,0.41600000000000004,-0.29600000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11131,371.0,0.47,0,35.1,52.4,355.6,0.977,0.41700000000000004,-0.287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11132,371.033,0.43,0,35.4,51.4,355.4,0.966,0.42700000000000005,-0.282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11133,371.06699999999995,0.43,0,36.3,50.5,357.8,0.96,0.43799999999999994,-0.285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.67,1.67,0.69,0.69,0.0,0.0,0.0,0.0,0.41,0.4,0.26,0.11,0.0,0.0,0.19,0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11134,371.1,0.03,0,36.4,49.1,354.0,0.971,0.426,-0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.67,1.67,0.69,0.69,0.0,0.0,0.0,0.0,0.41,0.4,0.26,0.11,0.0,0.0,0.19,0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11135,371.13300000000004,0.68,0,36.6,47.6,351.9,0.976,0.42700000000000005,-0.276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.33,3.33,1.16,1.69,0.0,0.0,0.0,0.06,0.88,0.71,0.58,0.33,0.0,0.0,0.55,1.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11136,371.167,0.32,0,37.9,46.4,356.1,0.9570000000000001,0.396,-0.267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.67,1.67,0.47,1.0,0.0,0.0,0.0,0.06,0.46,0.32,0.32,0.22,0.0,0.0,0.36,0.76,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11137,371.2,0.68,0,38.2,45.5,360.1,0.938,0.396,-0.262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.35,2.06,1.26,1.11,0.0,0.53,0.0,0.17,0.58,1.05,0.32,0.62,0.0,0.94,0.47,0.96,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11138,371.233,0.88,1,72.2,71.3,594.9,0.29600000000000004,0.154,0.317,-0.089907,0.262445,-0.960749,-0.187763,0.101897,-0.976914,-0.142,0.18600000000000003,1.11,0.68,1.48,0.22,0.01,1.06,0.0,0.11,0.21,1.55,0.0,0.63,0.0,1.92,0.11,0.2,0.2,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
11139,371.267,0.93,1,71.5,68.1,584.7,0.325,0.174,0.266,-0.030336000000000002,0.266654,-0.9633149999999999,-0.24633000000000002,0.135526,-0.959664,-0.14300000000000002,0.20600000000000002,1.31,0.7,2.09,0.49,0.09,1.63,0.0,0.11,0.32,2.27,0.0,0.81,0.0,2.58,0.12,0.2,0.2,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
11140,371.3,0.98,1,70.3,66.7,578.5,0.35100000000000003,0.20600000000000002,0.222,-0.016541,0.251713,-0.9676610000000001,-0.290823,0.180427,-0.9396100000000001,-0.16,0.223,1.0,0.8,1.61,0.84,0.14,1.52,0.0,0.01,0.32,2.24,0.0,0.61,0.0,2.19,0.01,0.0,0.2,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
11141,371.333,0.98,1,68.8,66.8,574.4,0.34700000000000003,0.226,0.21100000000000002,0.003046,0.251738,-0.967791,-0.295996,0.159874,-0.941715,-0.152,0.212,1.05,0.91,1.3,1.17,0.17,1.4,0.0,0.07,0.41,2.2,0.0,0.57,0.0,1.7,0.01,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
11142,371.36699999999996,0.98,1,67.8,68.1,576.2,0.332,0.23199999999999998,0.233,0.002275,0.240542,-0.970636,-0.30349899999999996,0.149705,-0.940998,-0.156,0.201,1.29,1.18,1.01,1.44,0.15,1.28,0.0,0.16,0.47,2.15,0.0,0.58,0.0,1.46,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
11143,371.4,0.98,1,67.2,69.3,579.8,0.345,0.242,0.254,-0.003514,0.22231900000000002,-0.9749680000000001,-0.297172,0.15473399999999998,-0.942203,-0.156,0.19399999999999998,1.4,1.27,0.98,1.57,0.17,1.49,0.0,0.17,0.56,2.2,0.0,0.66,0.0,1.32,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
11144,371.43300000000005,0.98,1,66.4,69.4,578.0,0.321,0.24600000000000002,0.292,-0.037093,0.227857,-0.972988,-0.312388,0.12487000000000001,-0.9417120000000001,-0.18100000000000002,0.182,1.43,1.5,0.9,1.57,0.14,1.58,0.0,0.31,0.59,2.07,0.0,0.77,0.0,1.2,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
11145,371.467,0.98,1,67.2,70.5,582.0,0.309,0.23800000000000002,0.33399999999999996,-0.059437000000000004,0.210181,-0.9758540000000001,-0.24068699999999998,0.17052799999999999,-0.9555049999999999,-0.154,0.195,1.36,1.67,0.81,1.29,0.17,1.48,0.0,0.38,0.65,2.02,0.0,0.99,0.0,1.15,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
11146,371.5,0.98,1,67.9,70.8,580.2,0.298,0.235,0.38299999999999995,-0.085075,0.239467,-0.9671700000000001,-0.244,0.17216900000000002,-0.95437,-0.17,0.21100000000000002,1.04,1.69,0.81,1.09,0.17,0.86,0.0,0.61,0.64,1.85,0.0,1.13,0.0,1.16,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
11147,371.533,0.98,1,70.1,72.6,588.5,0.303,0.226,0.43200000000000005,-0.031139999999999998,0.239015,-0.9705159999999999,-0.201052,0.19656700000000002,-0.959656,-0.12,0.222,0.62,1.33,0.9,1.13,0.4,0.61,0.0,0.72,0.63,1.66,0.0,1.28,0.0,1.22,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
11148,371.56699999999995,0.98,1,72.0,73.2,588.4,0.302,0.218,0.46399999999999997,-0.056083,0.248964,-0.966888,-0.20405399999999999,0.146688,-0.967907,-0.134,0.20199999999999999,0.44,1.09,1.06,1.27,0.61,0.5,0.0,0.92,0.51,1.55,0.0,1.45,0.0,1.22,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
11149,371.6,0.98,1,74.1,73.1,587.4,0.309,0.21,0.488,-0.047633999999999996,0.284165,-0.957591,-0.291509,0.12759700000000002,-0.9480200000000001,-0.17600000000000002,0.213,0.39,0.65,1.12,1.21,0.83,0.75,0.0,0.89,0.45,1.33,0.0,1.45,0.0,1.16,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
11150,371.63300000000004,0.98,1,76.2,72.6,586.2,0.314,0.21100000000000002,0.507,-0.053017999999999996,0.270922,-0.96114,-0.221048,0.127545,-0.966887,-0.141,0.204,0.3,0.4,1.02,1.06,0.76,0.71,0.0,0.68,0.27,1.21,0.0,1.44,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
11151,371.667,0.98,1,78.3,71.8,587.3,0.315,0.207,0.524,-0.06636399999999999,0.262577,-0.962626,-0.27808299999999997,0.08238,-0.957018,-0.17800000000000002,0.17800000000000002,0.16,0.18,0.97,1.03,0.67,0.62,0.0,0.32,0.21,1.02,0.0,1.23,0.0,0.77,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
11152,371.7,0.98,1,80.3,71.2,589.3,0.331,0.217,0.526,-0.081444,0.25607199999999997,-0.9632209999999999,-0.209292,0.132389,-0.96885,-0.149,0.198,0.16,0.01,0.98,1.38,0.55,0.5,0.0,0.1,0.07,1.01,0.0,0.91,0.0,0.51,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
11153,371.733,0.98,1,81.0,69.6,587.5,0.34299999999999997,0.22899999999999998,0.524,-0.11012999999999999,0.256304,-0.960302,-0.21260500000000002,0.15516300000000002,-0.9647399999999999,-0.166,0.21100000000000002,0.3,0.0,1.05,1.5,0.55,0.29,0.0,0.0,0.05,1.11,0.0,0.46,0.0,0.23,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
11154,371.767,0.98,1,81.0,68.3,586.8,0.35200000000000004,0.239,0.525,-0.11944300000000001,0.266127,-0.956509,-0.274486,0.136016,-0.951923,-0.204,0.20800000000000002,0.33,0.0,1.22,1.65,0.53,0.43,0.0,0.0,0.08,1.37,0.0,0.1,0.0,0.09,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
11155,371.8,0.98,1,80.5,67.2,585.0,0.376,0.258,0.522,-0.113206,0.27564099999999997,-0.954571,-0.283509,0.170522,-0.943687,-0.20600000000000002,0.231,0.53,0.0,1.3,1.4,0.53,0.54,0.0,0.04,0.24,1.76,0.0,0.1,0.0,0.03,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
11156,371.833,0.98,1,80.2,66.7,583.7,0.391,0.268,0.522,-0.136778,0.279094,-0.9504729999999999,-0.23464200000000002,0.15604500000000002,-0.959475,-0.192,0.22399999999999998,0.69,0.07,1.34,1.31,0.57,1.07,0.0,0.13,0.41,2.1,0.0,0.29,0.0,0.12,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
11157,371.86699999999996,0.98,1,79.9,66.9,583.2,0.401,0.271,0.53,-0.1435,0.284223,-0.947958,-0.255656,0.186665,-0.948576,-0.207,0.243,0.83,0.18,1.23,1.3,0.51,1.17,0.0,0.21,0.49,2.32,0.0,0.45,0.0,0.12,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
11158,371.9,0.98,1,80.1,67.3,583.6,0.405,0.27699999999999997,0.547,-0.172246,0.281828,-0.9438770000000001,-0.29507,0.141611,-0.944923,-0.243,0.221,0.75,0.3,1.34,1.11,0.48,1.25,0.0,0.29,0.5,2.34,0.0,0.53,0.0,0.12,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
11159,371.93300000000005,0.98,1,80.4,67.7,585.4,0.41,0.27699999999999997,0.56,-0.153299,0.27889,-0.948008,-0.302908,0.12123199999999999,-0.945277,-0.23600000000000002,0.20800000000000002,0.6,0.24,1.53,0.93,0.42,1.05,0.0,0.36,0.48,2.31,0.0,0.62,0.0,0.07,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
11160,371.967,0.98,1,80.6,67.7,585.8,0.413,0.272,0.5770000000000001,-0.164904,0.296344,-0.940738,-0.335472,0.16354100000000002,-0.927746,-0.262,0.24100000000000002,0.52,0.12,1.58,0.55,0.39,0.73,0.0,0.42,0.48,2.32,0.0,0.82,0.0,0.1,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
11161,372.0,0.98,1,80.9,67.4,587.1,0.409,0.267,0.593,-0.17165899999999998,0.28732800000000003,-0.942325,-0.267975,0.159603,-0.9501139999999999,-0.228,0.23199999999999998,0.46,0.0,1.5,0.54,0.38,0.9,0.0,0.5,0.48,2.34,0.0,1.02,0.0,0.07,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11162,372.033,0.98,1,81.0,66.6,586.0,0.4,0.262,0.603,-0.187404,0.281629,-0.941045,-0.324727,0.156813,-0.932717,-0.267,0.23,0.59,0.19,1.38,0.48,0.27,0.99,0.0,0.54,0.48,2.34,0.0,1.07,0.0,0.05,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
11163,372.06699999999995,0.98,1,80.5,65.4,584.6,0.4,0.259,0.604,-0.190931,0.28063899999999997,-0.940631,-0.286209,0.200658,-0.9369209999999999,-0.249,0.251,0.64,0.24,1.44,0.74,0.3,1.26,0.0,0.64,0.48,2.23,0.0,1.11,0.0,0.05,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
11164,372.1,0.98,1,79.9,64.4,583.5,0.39399999999999996,0.256,0.602,-0.173377,0.316236,-0.9327030000000001,-0.334988,0.173938,-0.9260290000000001,-0.267,0.258,0.62,0.24,1.53,0.95,0.38,0.93,0.0,0.66,0.5,2.35,0.0,1.08,0.0,0.05,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
11165,372.13300000000004,0.98,1,79.2,64.1,585.2,0.41100000000000003,0.259,0.59,-0.180516,0.282117,-0.9422440000000001,-0.306709,0.145611,-0.940599,-0.253,0.223,0.56,0.06,1.6,1.17,0.54,0.76,0.0,0.69,0.53,2.41,0.0,1.02,0.0,0.03,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
11166,372.167,0.98,1,77.9,63.7,583.6,0.415,0.26,0.579,-0.184996,0.27628600000000003,-0.943103,-0.28326,0.23125500000000002,-0.930744,-0.245,0.265,0.52,0.0,1.54,1.07,0.65,0.66,0.0,0.69,0.57,2.5,0.0,0.89,0.0,0.01,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
11167,372.2,0.98,1,76.9,63.7,583.4,0.41700000000000004,0.264,0.568,-0.17640899999999998,0.278047,-0.9442299999999999,-0.28405,0.158703,-0.945584,-0.239,0.22699999999999998,0.53,0.0,1.38,1.09,0.69,0.89,0.0,0.6,0.57,2.48,0.0,0.85,0.0,0.03,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
11168,372.233,0.98,1,76.0,64.0,584.3,0.424,0.268,0.5589999999999999,-0.165916,0.28137,-0.945147,-0.240918,0.16794800000000001,-0.9559040000000001,-0.21100000000000002,0.23199999999999998,0.46,0.0,1.19,1.07,0.78,0.81,0.0,0.58,0.65,2.58,0.0,0.83,0.0,0.08,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
11169,372.267,0.98,1,75.6,64.5,585.6,0.41700000000000004,0.262,0.5579999999999999,-0.165213,0.287236,-0.9435040000000001,-0.258667,0.190413,-0.9470129999999999,-0.221,0.247,0.65,0.0,1.18,0.99,0.79,0.89,0.0,0.63,0.69,2.85,0.0,0.93,0.0,0.18,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
11170,372.3,0.98,1,75.4,65.0,588.6,0.414,0.252,0.561,-0.16247,0.28318699999999997,-0.945203,-0.24150500000000003,0.153289,-0.958216,-0.209,0.225,0.82,0.0,1.27,0.97,0.83,0.93,0.0,0.78,0.78,2.85,0.0,0.98,0.0,0.31,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
11171,372.333,0.98,1,75.0,65.1,591.0,0.413,0.251,0.5670000000000001,-0.165746,0.27712600000000004,-0.9464299999999999,-0.22693899999999997,0.184136,-0.956343,-0.204,0.23800000000000002,0.98,0.1,1.36,1.02,0.88,1.3,0.0,0.97,0.82,2.96,0.0,1.15,0.0,0.42,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
11172,372.36699999999996,0.98,1,74.3,64.7,590.3,0.41600000000000004,0.245,0.574,-0.148823,0.28683400000000003,-0.94635,-0.25019,0.162873,-0.954399,-0.207,0.23199999999999998,1.16,0.18,1.42,1.07,0.86,1.55,0.0,1.14,0.89,2.83,0.0,1.21,0.0,0.46,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
11173,372.4,0.98,1,73.8,64.2,591.4,0.41600000000000004,0.252,0.574,-0.16843699999999998,0.306159,-0.936961,-0.302843,0.249989,-0.9196690000000001,-0.249,0.29100000000000004,1.38,0.41,1.33,0.86,0.79,1.44,0.0,1.16,0.94,2.92,0.0,1.25,0.0,0.41,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
11174,372.43300000000005,0.98,1,73.0,63.8,592.2,0.42,0.251,0.578,-0.147482,0.299807,-0.9425309999999999,-0.25964299999999996,0.158723,-0.952572,-0.212,0.237,1.53,0.52,1.25,0.89,0.66,1.32,0.0,1.0,0.92,2.79,0.0,1.15,0.0,0.39,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
11175,372.467,0.98,1,72.3,63.4,592.8,0.429,0.254,0.5760000000000001,-0.148002,0.29835100000000003,-0.9429120000000001,-0.324449,0.18058,-0.9285059999999999,-0.247,0.251,1.37,0.48,1.01,0.94,0.71,1.1,0.0,0.92,0.89,2.93,0.0,1.16,0.0,0.4,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
11176,372.5,0.98,1,71.4,63.0,592.2,0.431,0.252,0.5770000000000001,-0.13838599999999998,0.29122800000000004,-0.946592,-0.26048000000000004,0.16924,-0.9505299999999999,-0.207,0.23800000000000002,1.07,0.4,0.93,1.19,0.77,1.09,0.0,0.99,0.85,2.86,0.0,1.15,0.0,0.41,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
11177,372.533,0.98,1,70.7,62.9,592.9,0.43200000000000005,0.252,0.579,-0.141495,0.289605,-0.94663,-0.254096,0.15021700000000002,-0.955442,-0.205,0.22699999999999998,0.87,0.18,0.99,1.17,0.88,1.1,0.0,1.1,0.82,2.94,0.0,1.26,0.0,0.4,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
11178,372.56699999999995,0.98,1,70.2,63.1,592.4,0.426,0.245,0.583,-0.138186,0.276785,-0.950944,-0.226505,0.149145,-0.9625229999999999,-0.188,0.21899999999999997,0.79,0.15,1.02,1.24,0.84,1.12,0.0,1.06,0.76,2.82,0.0,1.25,0.0,0.41,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
